package,has_py_typed,has_types_package
sphinxcontrib-blockdiag,False,False
cloudsmith-cli,False,False
flagsmith-flag-engine,True,
conditional,True,
cybrid-api-organization-python,False,False
procrastinate,True,
phidget22,False,False
lasio,False,False
maec,False,False
jsonasobj,False,False
nbdev-sphinx,False,False
pydantic-compat,True,
qase-api-client,True,
edx-when,False,False
dask-glm,False,False
deeplake,True,
pytils,False,False
os-resource-classes,False,False
cdk-aurora-globaldatabase,True,
pypi-json,True,
phaxio,False,False
google-apps-meet,True,
iocextract,False,False
openslide-bin,True,
partialjson,False,False
xss-utils,False,False
tfa-nightly,False,False
dagster-fivetran,True,
lightly,False,False
pydes,False,False
datadiff,False,False
sng4onnx,False,False
pytket,True,
metar,True,
openai-messages-token-helper,True,
openedx-events,False,False
river,True,
swimlane-connector-utilities,False,False
signalfx,False,False
elastic-agent-client,False,False
ob-metaflow,True,
mongo-ninja-python,True,
tockloader,False,False
diracx-core,True,
databento-dbn,True,
free-proxy,False,False
grpc-google-pubsub-v1,False,False
types-atomicwrites,False,False
types-caldav,True,
transformer-smaller-training-vocab,True,
shinyswatch,True,
pyconify,True,
udsoncan,True,
japanese-numbers-python,False,False
aiohttp-sse-client,False,False
validate-docbr,False,False
mock-alchemy,False,False
lusid-sdk,True,
promptflow,False,False
glue-helper-lib,False,False
bio,False,False
google-cloud-dialogflow,True,
magicgui,True,
oneagent-sdk,False,False
detoxify,False,False
types-aiobotocore-ecs,True,
unicode-slugify,False,False
dagster-embedded-elt,True,
tsdb,False,False
zope-site,False,False
google-geo-type,True,
pytest-container,False,False
edx-i18n-tools,False,False
ncnn,False,False
salt-analytics-framework,True,
apache-airflow-providers-apache-hdfs,False,False
configspace,False,False
bleak-esphome,True,
dropbox-sign,True,
whool,True,
lvis,False,False
jedi-language-server,True,
aiohttp-sse,True,
peakrdl-systemrdl,False,False
nerfacc,False,False
aiooss2,True,
types-toposort,True,
lzstring,False,True
airflow-providers-clickhouse,False,False
dagster-pagerduty,True,
databend-driver,False,False
sdv,False,False
ahocorasick-rs,True,
numerary,True,
sphinx-substitution-extensions,True,
modern-treasury,True,
signify,True,
flask-datadog,False,False
treeinterpreter,False,False
pydantic-factories,True,
cn2an,False,False
pytorch-revgrad,False,False
mozdebug,False,False
needle-python,False,False
protobuf-to-pydantic,False,False
linode-api4,False,False
azure-cli-appservice,False,False
empty-files,False,False
ovh,False,False
edx-tincan-py35,False,False
astatine,True,
cdk-events-notify,True,
fastremap,True,
dataframe-api-compat,True,
mock-open,False,False
zope-lifecycleevent,False,False
python-doctr,True,
pychromecast,True,
apluggy,False,False
gmr,False,False
dbt-metricflow,True,
pymatreader,True,
msgspec-click,True,
stups-zign,False,False
jax-rocm60-plugin,False,False
leptonai,False,False
wkhtmltopdf,False,False
find-exe,True,
suntime,False,False
teamhack-nmap,False,False
cdk-certbot-dns-route53,True,
py-solc-x,True,
python-datauri,True,
streamlit-webrtc,True,
langchain-google-calendar-tools,False,False
pyheck,True,
trio-chrome-devtools-protocol,True,
openedx-learning,True,
openedx-calc,False,False
pyocse,False,False
databricks-dbapi,False,False
mapie,False,False
wsgidav,False,False
fast-query-parsers,True,
airflow-provider-fivetran,False,False
yourdfpy,False,False
vasprun-xml,False,False
django-ranged-response,False,False
nbimporter,False,False
dissect-util,False,False
alchemlyb,False,False
ansible-navigator,True,
simplesat,False,False
chgnet,True,
go2rtc-client,True,
python-magic-bin,False,False
streamlink,True,
opentelemetry-exporter-zipkin,True,
ansible-creator,True,
ordered-enum,True,
ops-scenario,True,
google-cloud-runtimeconfig,False,False
anchorpy,True,
universalmutator,False,False
google-cloud-datacatalog-lineage,True,
datatile,False,False
pytest-fail-slow,True,
rtpy,False,False
linkup-sdk,True,
pysparkip,False,False
llama-index-vector-stores-azureaisearch,True,
openapi-generator-cli,True,
urbanairship,True,
qase-python-commons,False,False
types-pyfarmhash,True,
locales,False,False
njsscan,False,False
mkdocs-git-committers-plugin-2,False,False
wakeonlan,True,
app-model,True,
nanotime,False,False
vat-utils,False,False
eql,False,False
darker,True,
oso-cloud,True,
pyseto,True,
funasr,False,False
amazon-braket-default-simulator,False,False
langchain-redis,True,
pymiele,True,
googleapis-common-protos-stubs,False,False
dagster-duckdb,True,
help-tokens,False,False
fastapi-events,False,False
whisper-normalizer,False,False
spiceypy,False,False
pystyle,False,False
django-filter-stubs,False,False
mwxml,False,False
betterproto-rust-codec,True,
types-vobject,True,
azure-cli-role,False,False
guardrails-hub-types,True,
bx-py-utils,False,False
ed25519-blake2b,False,False
scalar-fastapi,False,False
jsonable,False,False
pyro5,False,False
django-auth-adfs,False,False
yahooquery,False,False
redlock,False,False
dapla-toolbelt,True,
psqlpy,True,
sevenn,True,
viser,True,
tox-docker,False,False
django-concurrency,False,False
public,False,False
eventregistry,False,False
decohints,True,
somacore,True,
polars-u64-idx,True,
polygon-geohasher,False,False
nbdev-scipy,False,False
pytest-pep8,False,False
pyrofork,True,
types-attrs,False,False
fastcluster,False,False
hsms,False,False
basicauth,False,False
envoy,False,False
dist-meta,True,
jschon,True,
cleanlab-tlm,True,
skypilot-nightly,True,
prefixcommons,False,False
soda-core-bigquery,False,False
cmeel,False,False
markdown-rundoc,False,False
winrt-runtime,True,
cdktf-cdktf-provider-newrelic,True,
pylibmagic,True,
qase-api-v2-client,True,
model2vec,True,
filecheck,True,
web-py,False,False
aws-cdk-aws-amplify-alpha,True,
pylibdmtx,False,False
environ-config,True,
qm-qua,True,
pytest-embedded-qemu,False,False
typedspark,True,
compas,False,False
acryl-datahub-classify,False,False
aiocontextvars,False,False
honeycomb-beeline,False,False
pyhdb,False,False
keyphrase-vectorizers,False,False
types-aiobotocore-full,True,
openedx-django-pyfs,False,False
automaton,False,False
consolekit,True,
pylibjpeg-libjpeg,True,
aioprometheus,True,
git-credentials,True,
napari-svg,False,False
json-strong-typing,True,
pytransform3d,True,
montecarlodata,False,False
kivy-deps-glew,False,False
aioretry,True,
cashews,True,
llama-index-llms-bedrock,False,False
numbagg,True,
torchrec,False,False
mdformat-mkdocs,True,
pysigma,True,
metaflow-checkpoint,False,False
json-minify,False,False
asserts,True,
mypy-dev,True,
prefect-client,True,
policyengine-us,False,False
ixnetwork-restpy,False,False
hopsworks-aiomysql,False,False
rocrate,False,False
easypost,True,
qcodes,True,
betterproto2,True,
kubernetes-stubs-elephant-fork,False,False
large-image-source-openslide,False,False
aws-cdk-aws-msk-alpha,True,
pyrabbit2,False,False
properties,False,False
pyvex,True,
evm-trace,True,
bamboolib,False,False
aws-cdk-aws-apigatewayv2-alpha,True,
django-enumfields,False,False
in-n-out,True,
sentinel,False,False
t-nextgen,False,False
epik8s-tools,False,False
linode-cli,False,False
airflow,False,False
pyquil,True,
django-qr-code,False,False
aws-cdk-aws-codestar-alpha,True,
lamindb,True,
zope-tales,False,False
knnimpute,False,False
text-generation,False,False
demucs,False,False
cycode,False,False
solara-ui,True,
drf-pydantic,True,
tbparse,False,False
quill-delta,False,False
esp-idf-diag,False,False
sigstore-protobuf-specs,True,
netifaces2,True,
jsoncomment,False,False
aristaproto,True,
triangle,False,False
pyresample,True,
robyn,True,
pyvcd,True,
micropipenv,False,False
dllist,True,
async-upnp-client,True,
large-image-source-pil,False,False
dis3,False,False
fixit,True,
pyromark,True,
aws-cdk-aws-apigatewayv2-integrations-alpha,True,
clingo,True,
large-image-source-gdal,False,False
mcpadapt,True,
advanced-alchemy,True,
pydo,True,
autosar-data,True,
cwl-utils,True,
rectpack,False,False
multipart-reader,False,False
aws-encryption-sdk-cli,False,False
pytest-jupyter,True,
types-grpcio,True,
titiler-core,True,
pysqlsync,True,
zope-cachedescriptors,False,False
flox,True,
pangres,False,False
wsgiproxy2,False,False
awsiotpythonsdk,False,False
dask-image,False,False
pylibjpeg,True,
pyddq,False,False
punq,False,False
redmail,True,
tuya-device-sharing-sdk,False,False
trycourier,True,
rnet,True,
datarecorder,False,False
ob-metaflow-extensions,False,False
snowflake-connector-python-nightly,True,
pytorch-wpe,False,False
todoist-api-python,True,
mailosaur,False,False
django-cognito-jwt,False,False
sceptre,False,False
passagemath-lrslib,False,False
xblock-utils,False,False
crawlerdetect,False,False
stravalib,True,
pyvespa,True,
clvm,True,
itk-segmentation,False,False
rbloom,True,
event-tracking,False,False
approvaltests,True,
certbot-nginx,True,
golicense-classifier,False,False
perception,True,
pandapower,False,False
mdformat-myst,True,
passagemath-msolve,False,False
broadbean,True,
eip712,True,
convertbng,False,False
cvc5,False,False
sphinxcontrib-seqdiag,False,False
unbabel-comet,False,False
apimatic-requests-client-adapter,False,False
darkgraylib,True,
python-osc,True,
mkdocs-markdownextradata-plugin,False,False
sfmergeutility,False,False
retell-sdk,True,
pulumi-eks,True,
langchain-sambanova,True,
humanreadable,True,
repartipy,False,False
clvm-tools,True,
types-parsimonious,True,
pep-508-url-deps,False,False
dishka,True,
passagemath-libbraiding,False,False
ufolib2,True,
blosc2-btune,False,False
glue-utils,True,
mockredispy,False,False
pushbullet-py,False,False
youtokentome,False,False
passagemath-homfly,False,False
kink,True,
dedupe,True,
os-vif,False,False
tf2crf,False,False
langchain-xai,True,
pytest-excel,False,False
python-codon-tables,False,False
tree-sitter-c,True,
easydev,False,False
langchain-graph-retriever,True,
azure-cli-container,False,False
lightning-habana,False,False
fastled,False,False
pylibjpeg-openjpeg,True,
pyctcdecode,True,
lark-oapi,False,False
astronomer-starship,False,False
dycw-utilities,True,
types-aiobotocore-bedrock-runtime,True,
auto-click-auto,True,
hikari,True,
ursina,False,False
nbparameterise,False,False
nvidia-sphinx-theme,False,False
foxglove-sdk,True,
dagster-gcp-pandas,True,
fifolock,False,False
cxxheaderparser,True,
icechunk,True,
django-nonrelated-inlines,False,False
currency-symbols,False,False
python-lsp-black,False,False
click-params,False,False
pyevtk,False,False
behave-html-formatter,False,False
python-cmr,True,
sybil,True,
napalm,False,False
nicknames,True,
passagemath-benzene,False,False
types-contextvars,False,False
iptools,False,False
datetime-parser,False,False
weblate-schemas,True,
hera-workflows,True,
django-smart-selects,False,False
pynrrd,False,False
edgartools,False,False
crispy-tailwind,False,False
fastapi-auth0,True,
diffrax,True,
django-jsoneditor,False,False
random-word,False,False
aiousbwatcher,True,
esphome-dashboard-api,True,
copier-templates-extensions,True,
pynetdicom,True,
union,True,
google-cloud-contentwarehouse,True,
paragraphs,True,
woothee,True,
siphashc,True,
sphinxcontrib-swaggerdoc,False,False
pycsvschema,False,False
azure-cli-batch,False,False
questdb,False,False
aiohomekit,True,
jsonquerylang,False,False
nbdev-stdlib,False,False
altcha,True,
types-waitress,True,
phantom-types,True,
dune-client,True,
dmiparser,False,False
faster-eth-utils,True,
haystack-pydoc-tools,False,False
valohai-utils,True,
teradata,False,False
chz,True,
jhi-databricksenvironment,False,False
xpinyin,False,False
transmission-rpc,True,
lumopackage,False,False
graylint,True,
pywhatkit,True,
lambdapdk,False,False
dask-jobqueue,True,
edalize,False,False
django-cotton,False,False
markdown-to-confluence,True,
django-more-admin-filters,False,False
python-keycloak-client,False,False
approval-utilities,True,
d2-python,True,
odc-geo,True,
langflow-base,True,
pretty-midi,False,False
edxval,False,False
ledoc-ui,False,False
blurb,False,False
datafiles,True,
aws-cdk-aws-logs-destinations,True,
tombi,True,
dagster-msteams,True,
pydargs,True,
case-insensitive-dictionary,True,
newtools,False,False
spur,False,False
aiomcache,True,
dep-sync,True,
fawltydeps,False,False
bridgekeeper,False,False
sleipnirgroup-jormungandr,True,
pyshexc,False,False
django-template-partials,False,False
langgraph-checkpoint-redis,True,
cchecksum,True,
pymc-marketing,True,
gcloud-rest-pubsub,True,
pyatv,True,
horovod,False,False
pydoe2,False,False
azure-cli-monitor,False,False
llama-index-llms-google-genai,True,
tacacs-plus,False,False
django-ninja-jwt,True,
typing-validation,True,
flwr,True,
metronome-sdk,True,
invokeai,False,False
permutation,True,
apache-airflow-providers-edge3,False,False
pynini,True,
sqldf,False,False
sample-helper-aws-appconfig,True,
nbdev-pytorch,False,False
pymcubes,False,False
torchgeo,True,
planetary-computer,False,False
valohai-papi,True,
ufo2ft,False,False
staff-graded-xblock,False,False
apify,True,
hassil,True,
gritql,True,
authentik-client,True,
cumulio,False,False
alibabacloud-vpc20160428,False,False
lumigo-opentelemetry,False,False
complexipy,True,
rerankers,False,False
micawber,False,False
tensorflow-macos,False,False
azure-mgmt-streamanalytics,False,False
overpy,False,False
isolate-proto,True,
django-sri,True,
unicode-rbnf,True,
dict-plus,False,False
sec-edgar-downloader,True,
msedge-selenium-tools,False,False
ansi2txt,False,False
manimpango,False,False
pyconfigurator,False,False
booleanoperations,False,False
ansible-dev-tools,False,False
borsh-construct,True,
dagster-pandera,True,
openedx-forum,False,False
mo-parsing,False,False
endesive,False,False
libpass,False,False
sqlalchemy-cratedb,False,False
topk-sdk,True,
cdk-common,True,
anys,True,
dataclassy,True,
aliyun-python-sdk-alidns,False,False
django-admin-env-notice,False,False
hier-config,True,
airium,True,
st-diff-viewer,False,False
blob,False,False
music21,True,
chialisp-stdlib,False,False
spacy-lookups-data,False,False
azure-cli-resource,False,False
pastescript,False,False
xgboost-cpu,True,
composio-client,True,
django-modeltree,False,False
bech32m,False,False
pylspci,True,
composio,True,
dda,True,
aws-cdk-aws-neptune-alpha,True,
cdk-secret-manager-wrapper-layer,True,
pydantic-mongo,True,
openpyxl-stubs,False,False
graphrag,True,
pymammotion,True,
edfio,True,
aliyun-python-sdk-sts,False,False
dronecan,False,False
vonage-video,False,False
django-admin-csvexport,False,False
deprecation-alias,True,
pulsectl,False,False
gdstk,True,
monday,False,False
large-image-converter,False,False
logdecorator,False,False
phrase-api,True,
apig-wsgi,True,
simdkalman,False,False
ottos-expeditions,False,False
aws-cdk-aws-batch-alpha,True,
spirack,False,False
scikit-uplift,False,False
pyats-async,False,False
mkdocs-git-revision-date-plugin,False,False
skutil,False,False
kolo,False,False
sphinx-autodoc2,True,
broadcaster,True,
django-session-timeout,False,False
pyoxigraph,True,
adbc-driver-snowflake,True,
sty,True,
ngboost,False,False
apify-fingerprint-datapoints,True,
subprocrunner,True,
pyarrowfs-adlgen2,False,False
musicbrainzngs,False,False
types-influxdb-client,True,
ome-types,True,
in-place,True,
piq,False,False
pydantic-numpy,False,False
coqui-tts-trainer,True,
flake8-no-unnecessary-fstrings,False,False
smtpapi,False,False
vmware-vapi-runtime,False,False
speaklater,False,False
pylibyear,False,False
daily-python,True,
nominal-api,True,
kfactory,True,
cobs,False,False
ihatemoney,False,False
ansys-tools-path,True,
svix-ksuid,False,False
lzstr,False,False
pangu,False,False
